order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD413473,ID0710048745,2019-08-25,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('iStream', 2), ('Alcon 10', 1)]",16020.0,74.2,-37.8132035,144.9500289,25,12089.2,Winter,True,0.2669,great deal for this phone my husband broke his phone. we ordered this as a replacement. worked great! i also ordered a heavy duty case this time!,True
ORD477371,ID0472236195,2019-04-06,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('pearTV', 2)]",19430.0,70.2,-37.8013327,144.966248,5,18528.7,Autumn,False,1.9434,definitely an upgrade from my old phone really like the internal storage space. scroll really smooth. so much nicer than the lg phone i was using. charges quick and last a long time.,True
ORD306974,ID0773059241,2019-08-25,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900.0,76.96,-37.81218270000001,144.9697962,10,5386.96,Winter,True,0.7141,new s7 at a good price the phone is fine but it didn't include a cable that the at&t store told me comes usually with this device to transfer files from your old device.,True
ORD204583,ID2181268833,2019-11-22,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('iStream', 1)]",13360.0,99.02,-37.8122156,144.9549471,5,12791.02,Spring,True,0.6947,five stars excellent !!!,True
ORD395667,ID3721159057,2019-07-06,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 1)]",13940.0,82.53,-37.8166191,145.0134406,5,13325.53,Winter,True,1.7629,"provides very good protection. works as advertized, provides very good protection.",True
ORD379446,ID0164063160,2019-10-18,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",15260.0,85.3,-37.8149599,144.9546275,5,14582.3,Spring,True,0.7118,two stars keeps dropping signal.,False
ORD130092,ID0294620720,2019-11-24,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",26300.0,99.1,-37.819322,144.9627003,0,26399.1,Spring,True,0.6078,worth the $ great phone,True
ORD477913,ID0621539577,2019-01-06,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 1), ('Toshika 750', 2)]",20535.0,75.73,-37.8141328,144.9596799,0,20610.73,Summer,False,1.0001,package is even better than i expected. thank you so much perfect just like i wanted,True
ORD218631,ID5058108346,2019-03-07,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 1)]",18460.0,78.09,-37.82230420000001,144.96834840000002,15,15769.09,Autumn,True,0.4262,the phone is good i like the olivia s8 plus nothing to complain about it so far,True
ORD182168,ID6167191735,2019-07-27,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850.0,46.86,-37.81559220000001,144.9665938,15,13519.36,Winter,False,0.4235,headphones my 2 alcon purchase did not come with headphones. on the description it mentions headphones. the charges are not the same either.,False
ORD025556,ID2868682194,2019-05-09,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('pearTV', 1), ('iStream', 1)]",17550.0,69.2,-37.8046287,144.97040880000003,0,17619.2,Autumn,False,1.5565,great quality all functions work well.,True
ORD315136,ID3189789228,2019-12-18,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",4270.0,91.8,-37.8011673,144.968491,15,3721.3,Summer,True,1.9401,horrible phone no does not work at all still can't download apps or nothing,False
ORD127322,ID6167344588,2019-06-16,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760.00000000001,62.8,-37.8140165,144.97161719999997,25,5882.8000000000075,Winter,False,0.5411,no headphones or dongle like new,True
ORD216800,ID0777786750,2019-01-23,Thompson,"[('iStream', 1), ('iAssist Line', 2)]",4600.0,78.77,-37.805667,144.9537539,10,4218.77,Summer,True,0.9767,phone carrier could not activate the phone they stated that it would work on cdma and gsm networks. it did not!,False
ORD174022,ID0493053630,2019-07-25,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 2)]",27660.0,63.36,-37.8038474,144.9879446,10,24957.36,Winter,True,0.9377,"unlocked but it accepts only verizon sim which is painful to have it delivered and return it back description should be very clear,unlocked but it accepts only verizon sim which is painful to have it delivered and return it back.unhappy about this deal.",False
ORD191649,ID0581702933,2019-06-24,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Universe Note', 1), ('Toshika 750', 1)]",10250.0,71.86,-37.8153797,144.92251059999995,5,9809.36,Winter,False,2.1782,so far love it working on getting more things set up love the grocery list app,True
ORD222668,ID0306904051,2019-04-18,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 2)]",32180.0,63.6,-37.8084111,144.9509874,0,32243.6,Autumn,True,0.5864,quit working after 6 months had this phone for 6 months. took it out of my pocket and the screen is black. i did not drop or damage it in any way. it still rings but has no display. waste of $600.,False
ORD325948,ID0247417828,2019-03-31,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 2), ('Universe Note', 1)]",8930.0,77.36,-37.8173149,144.9688801,25,6774.86,Autumn,True,0.1542,great phone nice price,True
ORD363794,ID0385026716,2019-11-01,Bakers,"[('Thunder line', 2), ('iStream', 1)]",4510.0,89.74,-37.8013482,144.99436540000005,25,3472.24,Spring,True,0.9657,buyer beware camera never worked from day 1. noticed a crack down the back of the phone. charger literally got so hot it melted. and found out you can't use the flashlight when the phone thinks the camera is in use. very frustrating experience.,False
ORD369407,ID2291073989,2019-05-28,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",10220.0,81.18,-37.81133300000001,144.95751230000005,5,9790.18,Autumn,True,0.9305,nice had issue with initial purchase and seller very quick corrected and replaced. but did find cheaper after purchase elsewhere.,True
ORD391240,ID0634784125,2019-12-22,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Olivia x460', 1)]",4825.0,58.96,-37.8138662,144.93714780000005,5,4641.23,Summer,False,0.8825,"two stars i did not care for the windows phone, so i returned it.",False
ORD490307,ID0361281941,2019-01-12,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",13700.0,98.97,-37.80226879999999,144.98067859999995,15,11743.97,Summer,True,1.5422,five stars love this phone!,True
ORD269752,ID0245807246,2019-12-18,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",34970.00000000001,81.84,-37.7993939,144.95928569999995,10,31554.840000000007,Summer,False,1.8275,great gift for someone thanks,True
ORD019391,ID0777799144,2019-06-16,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Universe Note', 2)]",15660.0,63.89,-37.8059233,144.95519850000005,25,11808.89,Winter,True,1.0372,defective phone i had phone for only for a month and after an updated was required paint started appearing on screen and now screen is all black still waiting on the respond from seller it has a 90 day warranty but i'm still out of a phone,False
ORD256612,ID1458422298,2019-10-25,Bakers,"[('Universe Note', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",8555.0,82.69,-37.8194349,145.008352,5,8209.94,Spring,False,1.5605,finally!😄🙏 a good looking smart phone👍 it will be a great gift for some body in the family.she will love it.👌😃👏🙌,True
ORD321396,ID0151451933,2019-05-19,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1), ('iStream', 1)]",10015.0,81.05,-37.8005112,144.9999631,10,9094.55,Autumn,True,1.1349,so far so good! so far so good. my son has reported no problems and likes the phone. it was in great condition.,True
ORD271632,ID3790886018,2019-04-21,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",23240.0,81.19,-37.7992786,144.9367969,15,19835.19,Autumn,True,1.7434,working great very happy with purchase. i was skeptical ordering this online but very happy with the customer service and the item was as described.,True
ORD009796,ID1283637403,2019-01-14,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",13495.0,98.68,-37.8020197,144.9571784,0,13593.68,Summer,True,1.4822,works with verizon good phone that works with verizon,True
ORD223988,ID0664380024,2019-03-17,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2760.0,77.04,-37.8209796,144.96596680000005,10,2561.04,Autumn,True,0.4121,"works perfectly no problems whatsoever, 4 months now",True
ORD259499,ID0368376953,2019-07-11,Bakers,"[('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",11340.0,54.4,-37.8029455,144.9816988,15,9693.4,Winter,False,1.4257,this phone not work with cricket send back my money l don't like,False
ORD106630,ID0575374803,2019-01-12,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125.0,76.49,-37.8193274,144.98359019999995,10,8288.99,Summer,False,1.2372,four stars battery wasn't great but everything else was like new.,True
ORD390734,ID0247010179,2019-04-20,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 2)]",31750.0,51.22,-37.8093687,144.9684071,15,27038.92,Autumn,False,1.032,"razr v3m this was to be a new phone,but i did not get a manual with it,and the phone will not hold a change,very disapointed and will not buy from this seller again",False
ORD113273,ID6167191156,2019-01-18,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740.0,54.01,-37.8146902,144.9688726,25,5109.01,Summer,False,0.4387,no comprar la señal no funciona para nada,False
